name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,isData,generator,additionalSelection,run
DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8_v2,/DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,10728447,0.997211246,40.99,0.0038313682,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-200to400_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_v2_94X/181109_151350/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8_new_pmx,/DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,10219524,0.9954029605,5.678,0.0005581691,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153241/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8_new_pmx,/DYJetsToLL_M-50_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,8743640,0.9941017735,1.367,0.0001572698,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153350/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8_new_pmx,/DYJetsToLL_M-50_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,3114980,0.9917636843,0.6304,0.0002040576,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-800to1200_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153522/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-1200to2500_TuneCP5_13TeV-madgraphMLM-pythia8,/DYJetsToLL_M-50_HT-1200to2500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,625517,0.9866668499,0.1514,0.0002453105,/pnfs/desy.de/cms/tier2/store/user/mschrode/DYJetsToLL_M-50_HT-1200to2500_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_94X/180617_113400/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
DYJetsToLL_M-50_HT-2500toInf_TuneCP5_13TeV-madgraphMLM-pythia8_new_pmx,/DYJetsToLL_M-50_HT-2500toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,419308,0.9566041664,0.003565,8.88779681712E-06,/pnfs/desy.de/cms/tier2/store/user/mwassmer/DYJetsToLL_M-50_HT-2500toInf_TuneCP5_13TeV-madgraphMLM-pythia8/KIT_tthbb_sl_skims_MC_new_pmx_94X/181019_153134/0000,94X_mc2017_realistic_v17,FALSE,MadGraph,NONE,
,,,,,,,,,,,
